CASE_ID,GPS_NAC_ADOPTER,SURVEY_SOURCE,HOME,STATE,AGE_BINNED,EDUC_BINNED,F1,F2,TRIG1,TRIG3,TRIG2,TRIG4,N1,N2,N3,F3,F4,CIJM1,CIJM2,CIJM3,CNS1,CNS2,CNS4,VB1,VB2,VB3,VA1,VA2,VA3,VT1,VT2,VT3,VE1,VE2,VE4,VO1,VO2,VO3,PN1,PN2,PN3,E2,BTE7,BB1,BB2,BB3,BTE8,BE13,BE10,Co3,BE11,M3,BO15,BTE9,PBC7,PBC9,M2,PBC3,M4,PBC5,M1,Tru5,Tr1,Tr2,Tr3,Dep1,Dep2,Dep3,M6,Suit1,Suit2,O3,SN1,SN4,SN5,DV1,DV2,DV3,DV4,DV7,INT_Q1,INT_Q2,INT_Q3,INT_Q4,INT_Q5,INT_Q6,INT_Q7,TR_GOV,TR_COMP,TR_TRADE,TR_UTIL,TR_ONLINE,TR_FRFAM,TR_NEIGHB,TR_ENVORG,TR_UNIV,INV_NEIGHFR,INV_PARTY,INV_ONLINECUST,INV_ONLINEVIDEO,INV_REVIEWS,INV_FACEBK,INV_GOVTWEB,WINTER_NOPV_BINNED,SUMMER_NOPV_BINNED,BILLS,POWER,STANCE,SOCIAL,ECON,CITYYRS_BINNED,HMYRS_1_TEXT,SQFT_BINNED,GENDER,PEOPLE_TOT_3PLUS,HAVE_KIDS,EMPLOY_1,EMPLOY_2,EMPLOY_5,RETIRED,FINANCIAL,INCOME_BINNED
628,1,1,1,1,3,2,1,1,1,1,0,1,0,1,1,0,0,5,5,5,3,3,5,5,5,5,5,4,5,5,5,5,3,2,2,2,2,3,4,4,4,3,3,2,3,4,4,4,4,3,4,3,4,3,2,4,3,4,4,3,4,5,4,5,4,3,4,4,2,2,4,2,4,3,4,4,4,4,4,3,5,5,5,5,5,5,5,3,3,3,2,2,5,4,3,3,4,3,2,2,3,2,4,8,8,4,3,4,4,5,7,30,2,1,0,0,0,0,0,1,2,2
629,1,1,2,1,2,1,1,0,0,0,1,1,0,0,0,0,0,3,3,4,3,3,3,4,5,5,5,5,5,5,5,4,3,3,3,4,5,3,4,4,4,4,3,4,3,4,3,3,4,4,3,3,2,3,98,3,98,3,98,3,4,4,4,5,98,3,98,3,2,98,2,2,4,98,5,4,5,98,4,98,3,3,3,3,4,4,5,3,3,3,4,4,5,4,3,3,3,3,4,4,4,5,4,2,6,4,1,97,96,96,4,25,3,1,1,0,0,0,1,0,1,3
630,1,1,1,2,2,4,1,0,0,1,0,1,1,0,0,1,0,3,3,4,2,2,4,5,5,5,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,5,4,5,5,5,4,4,4,4,4,3,3,3,4,5,4,5,3,5,3,5,5,5,5,3,3,4,2,3,2,1,3,2,4,5,5,3,3,2,4,4,2,2,5,5,5,1,2,2,1,4,5,4,4,4,5,4,4,2,4,3,4,7,7,4,4,4,3,4,5,5,1,1,0,0,0,1,0,0,3,95
631,1,1,1,3,1,2,1,1,0,1,1,1,0,0,0,1,1,3,3,4,3,2,4,5,4,4,4,5,4,5,5,2,5,4,3,5,5,5,4,5,5,4,3,5,4,5,5,5,4,4,4,2,3,3,2,98,98,5,3,4,2,2,2,3,3,98,2,4,1,1,1,1,2,4,4,3,2,4,5,1,4,1,2,3,3,2,2,4,3,3,4,4,5,4,4,4,2,1,4,4,5,4,5,5,7,4,2,5,5,5,4,2,3,1,0,0,1,0,0,0,2,4
632,1,1,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,3,2,2,3,2,3,4,4,2,2,2,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,,,3,1,3,3,3,8,10,2,0,0,0,0,0,0,1,1,2
633,1,1,1,1,4,4,1,1,1,1,1,0,1,1,1,0,1,3,4,3,3,3,4,4,4,3,4,4,3,3,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,2,3,4,2,4,2,2,2,4,2,4,5,4,3,2,2,2,1,2,4,2,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3,2,3,4,3,3,2,3,4,5,4,3,3,2,3,7,4,4,4,3,4,4,1,15,1,0,0,0,0,0,0,1,1,4
634,1,1,1,3,2,3,1,1,0,1,0,0,0,0,0,1,0,2,3,3,2,1,2,2,1,1,4,2,3,5,4,4,5,1,1,3,1,3,2,2,2,1,3,1,2,3,1,1,1,1,1,1,1,4,5,98,98,4,98,4,3,5,3,4,5,98,4,5,1,1,1,1,98,1,98,3,4,3,3,98,1,3,1,3,3,1,3,2,1,2,4,1,4,4,1,2,4,1,1,1,1,1,3,4,7,3,1,4,3,5,5,5,3,0,1,0,1,0,0,0,1,5
635,1,1,1,3,3,4,1,0,0,1,0,0,1,1,1,0,0,4,3,3,2,2,4,2,2,2,5,2,2,1,5,3,3,2,3,5,5,5,1,1,1,1,4,1,1,4,1,1,3,1,1,4,1,4,5,3,3,5,3,1,4,5,5,5,5,3,5,5,1,1,1,2,1,1,1,3,1,1,1,1,2,1,1,1,3,1,3,1,1,1,2,3,4,3,1,2,3,1,4,4,1,1,4,3,5,3,5,97,96,96,5,20,2,0,0,0,0,0,0,1,1,95
636,1,1,1,3,1,2,1,1,1,1,1,0,0,1,0,1,0,4,4,3,3,4,2,5,5,5,5,5,4,5,5,5,2,3,3,3,5,5,5,4,5,5,5,4,4,5,98,4,98,4,98,3,3,98,5,2,98,4,98,98,98,4,4,4,5,98,4,4,1,1,1,2,98,2,4,5,5,3,4,98,4,5,2,4,5,5,5,4,3,4,3,3,4,4,4,4,4,3,4,4,5,2,2,6,10,3,3,3,3,3,5,10,4,1,1,0,1,0,0,0,1,95
637,1,1,1,2,3,4,1,0,0,0,0,0,0,0,0,1,0,3,3,2,3,3,4,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,98,2,98,2,2,2,2,2,3,2,4,4,3,4,4,5,5,3,5,5,4,4,4,98,4,5,3,98,3,4,3,2,3,4,4,3,4,2,3,3,3,4,4,2,4,3,3,2,2,3,3,3,2,2,3,2,2,2,2,1,1,4,4,3,1,2,3,3,8,30,2,0,0,0,0,0,0,1,1,3
638,1,1,1,3,1,2,0,1,1,1,0,0,0,1,0,1,0,4,3,4,2,2,3,4,5,4,4,3,3,3,5,3,2,1,2,3,3,2,3,3,4,4,2,4,4,4,4,2,3,4,3,2,1,2,5,98,98,5,98,3,3,3,3,2,1,98,1,3,1,98,1,1,98,1,5,3,4,2,3,1,3,3,1,4,3,3,3,3,2,3,3,4,4,4,3,3,4,1,4,1,4,4,4,2,6,4,1,4,96,96,6,5,2,1,1,1,1,0,0,0,2,2
639,1,1,1,3,2,3,1,1,0,1,1,0,0,1,0,1,0,4,4,4,4,4,4,5,5,5,5,5,4,5,5,4,3,3,3,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4,4,2,2,2,3,3,3,3,3,4,4,4,5,4,4,3,3,1,1,1,1,4,1,4,4,4,4,5,3,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,7,3,1,3,3,3,5,30,3,0,0,0,1,0,0,0,2,5
640,1,1,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,3,3,3,2,3,3,2,2,2,4,2,3,2,4,4,1,3,2,2,2,1,2,2,4,2,4,98,98,98,3,98,98,2,98,3,3,2,4,98,98,5,98,98,98,3,4,5,5,98,4,98,98,2,98,3,2,98,98,3,4,98,98,2,2,2,2,2,2,2,2,1,2,2,2,2,3,3,2,2,2,2,2,2,1,2,1,,,3,2,4,4,4,8,10,2,1,0,0,0,0,0,1,1,2
641,1,1,1,4,1,2,1,0,0,1,0,0,0,0,0,0,0,4,4,4,2,3,4,4,4,4,4,5,5,5,5,5,4,4,1,3,4,2,3,3,5,4,98,3,4,4,4,3,3,3,98,4,3,2,98,4,98,98,3,98,2,4,4,5,4,98,3,98,1,98,1,1,3,1,5,3,4,98,98,1,2,2,2,2,2,2,2,3,2,3,3,3,4,3,2,3,4,2,3,3,3,2,3,4,4,2,2,3,4,3,4,20,3,1,1,1,0,1,0,0,1,95
642,1,1,1,2,2,4,1,1,0,1,0,0,0,0,0,0,0,5,4,3,4,3,4,4,3,2,5,3,4,4,5,5,2,3,3,3,4,3,4,4,4,5,3,4,4,4,4,4,4,3,98,98,4,4,1,3,98,2,4,1,5,4,3,5,5,98,98,4,2,2,2,1,98,1,4,5,5,4,3,2,4,4,3,4,4,5,5,3,2,2,2,3,4,4,2,4,5,5,5,5,5,1,5,5,3,4,2,2,2,2,6,11,1,1,1,0,1,0,0,0,1,5
643,1,1,1,4,4,2,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,3,4,4,4,4,4,4,4,4,5,3,3,3,3,3,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,2,3,2,4,3,3,3,3,3,3,4,3,4,3,3,3,3,2,2,2,2,3,2,3,4,4,3,3,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,2,3,3,3,2,3,3,2,3,1,2,2,3,1,10,1,1,0,0,0,0,0,1,2,2
644,1,1,2,1,4,3,0,0,0,1,0,0,0,0,0,0,0,4,4,4,3,4,4,3,4,3,4,4,5,5,4,4,3,4,3,3,4,3,3,3,4,2,3,3,3,3,4,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,4,4,4,3,4,3,2,2,2,2,3,2,3,3,4,3,4,2,2,2,3,2,3,2,3,4,2,2,3,3,4,4,2,2,4,4,4,4,4,3,4,5,4,3,3,4,3,4,4,10,2,1,0,0,0,0,0,1,1,3
645,1,1,1,3,1,2,1,1,1,1,1,1,0,0,1,1,0,4,4,3,3,3,4,3,3,3,3,4,4,3,4,2,3,3,3,3,3,3,4,4,4,4,3,3,3,4,3,2,3,4,3,2,1,4,5,2,98,4,3,3,3,4,4,4,2,4,2,4,1,1,1,2,3,2,3,4,4,3,3,2,3,3,2,4,4,3,3,4,2,2,3,2,4,4,2,2,4,3,3,3,3,3,3,4,8,3,2,3,2,3,1,2,4,1,0,0,0,0,1,0,1,5
646,1,1,1,1,3,4,1,1,1,1,0,1,0,1,0,0,0,4,4,4,4,4,4,4,3,2,3,3,3,5,5,5,5,3,2,3,3,4,3,3,4,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,4,4,4,4,3,3,3,4,4,4,2,3,3,3,3,3,3,3,2,4,4,4,4,4,4,4,1,3,3,3,2,3,3,3,3,4,4,4,4,4,1,2,5,9,3,3,4,4,5,5,20,4,1,0,0,0,0,0,1,2,95
647,1,1,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,4,4,4,3,3,3,4,5,4,5,4,5,5,5,4,3,3,4,3,3,2,3,4,3,3,2,3,3,3,2,2,2,2,3,3,3,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,5,5,5,4,3,98,98,4,4,4,2,1,1,1,1,1,1,1,1,1,2,2,4,2,4,3,2,2,3,3,3,2,1,1,1,6,5,3,1,5,5,5,5,15,1,0,0,0,0,0,0,1,1,1
648,1,1,1,3,4,4,1,0,1,1,1,0,1,1,1,1,0,5,4,4,5,5,5,4,0,0,4,4,0,5,5,5,5,5,3,5,5,5,98,98,4,2,3,3,98,3,1,3,5,98,1,4,4,3,5,5,5,5,5,3,5,5,5,5,5,2,5,4,1,1,1,1,4,3,4,4,4,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,3,3,1,1,4,1,2,2,3,1,1,2,3,4,3,4,3,4,1,1,2,1,0,0,0,1,0,0,1,5
649,1,1,1,3,1,2,1,1,0,1,0,0,0,1,0,1,0,4,4,4,3,2,2,3,3,2,3,3,3,5,5,4,3,2,3,3,3,4,2,1,2,2,4,4,4,4,4,2,2,3,4,4,2,2,4,5,5,5,4,5,4,4,4,5,3,98,4,5,1,1,1,2,98,2,4,3,4,2,3,1,3,1,1,2,2,2,2,2,2,2,3,3,4,3,2,2,3,3,3,2,1,1,1,3,6,3,3,4,4,4,5,2,1,1,1,1,0,0,1,0,4,1
650,1,1,1,3,3,3,1,1,0,1,0,0,1,0,1,1,0,4,4,2,3,3,3,2,2,1,2,2,2,4,4,4,4,3,2,3,3,3,2,1,2,1,3,2,2,2,2,1,2,3,2,4,2,4,4,4,3,4,4,4,4,5,2,3,2,3,4,4,1,3,1,2,3,3,3,4,4,2,2,2,1,2,2,1,2,1,2,2,1,2,3,4,3,2,1,3,2,1,1,1,1,1,2,3,6,2,2,5,5,5,5,20,1,0,1,0,1,0,0,0,1,3
651,1,1,1,3,4,3,1,0,0,1,1,1,1,1,0,1,0,3,4,3,3,3,3,4,4,4,4,5,4,5,5,4,4,2,2,4,4,4,4,4,4,5,3,3,3,3,4,3,3,3,3,3,4,3,3,4,4,4,4,3,4,4,4,4,4,2,3,4,1,2,1,3,3,3,3,4,4,4,4,2,4,4,5,5,5,4,5,2,3,2,2,3,3,3,3,4,4,4,3,3,3,2,3,1,4,3,1,3,2,3,2,15,2,0,0,0,0,0,0,1,1,2
652,1,1,1,1,4,2,0,0,1,1,0,0,0,1,0,1,0,4,3,3,3,3,2,4,4,3,5,5,5,5,5,4,4,3,3,4,5,3,3,4,4,5,2,2,3,3,3,3,3,2,2,3,4,3,3,4,3,4,3,3,3,4,2,4,3,3,4,3,2,2,2,1,3,2,2,3,4,1,3,1,1,1,1,1,1,1,1,3,2,2,3,2,4,3,3,3,4,2,2,2,3,3,3,5,5,3,2,3,3,3,8,7,4,0,0,0,0,0,0,1,1,1
653,1,1,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2,2,3,2,3,4,3,3,3,4,3,3,3,3,3,2,2,3,2,2,3,3,3,3,3,3,4,4,3,2,3,4,3,4,4,3,4,3,3,3,3,4,4,3,3,3,4,98,98,3,3,3,3,3,4,4,4,3,3,2,1,1,1,2,2,2,2,2,3,2,3,4,4,2,2,3,3,2,1,1,1,2,,,4,1,4,4,4,5,20,1,0,1,1,0,1,0,0,2,1
654,1,1,1,2,1,2,0,0,0,1,0,1,0,0,0,0,0,5,5,5,3,3,3,5,5,4,5,4,2,5,5,3,3,3,3,3,5,4,3,4,4,5,3,4,98,4,4,3,4,3,3,2,4,2,5,3,3,4,3,5,3,5,4,5,5,3,4,5,2,2,2,2,3,2,3,4,5,3,3,1,4,4,4,4,5,5,5,3,4,4,3,4,5,3,3,3,5,4,4,2,2,2,3,5,5,5,2,97,98,98,2,3,1,1,0,0,1,0,0,0,3,4
655,1,1,1,2,2,4,1,1,0,0,0,0,0,0,0,0,0,3,1,1,3,3,2,4,3,4,5,4,5,1,3,4,4,2,4,5,5,5,98,4,3,5,3,4,5,4,2,3,2,4,98,2,2,1,5,98,3,4,2,3,2,98,4,4,2,4,2,3,2,2,2,3,4,2,4,2,2,1,2,2,4,3,1,1,1,4,5,4,2,3,1,1,3,3,2,4,1,1,3,2,4,1,4,3,6,3,4,3,2,4,2,10,2,1,0,0,1,0,0,0,1,5
656,1,1,1,4,4,2,1,1,0,1,1,1,0,0,0,0,0,4,4,2,2,2,2,4,3,3,4,4,5,4,5,4,4,3,3,5,2,5,3,3,4,4,3,3,3,3,3,3,3,3,4,3,2,2,3,5,4,4,3,3,3,5,4,4,4,3,4,4,3,3,4,2,3,2,4,5,5,3,3,2,4,4,4,3,5,3,5,4,3,4,1,3,3,3,3,4,4,3,3,3,4,1,4,6,5,3,2,3,2,3,7,20,1,1,0,0,0,1,0,1,1,4
657,1,1,2,2,1,1,1,1,1,0,0,1,0,0,1,1,0,4,5,4,5,4,5,5,0,0,0,5,0,4,5,5,5,0,2,4,0,5,5,5,4,4,3,5,4,98,5,2,5,4,5,3,5,3,4,4,4,4,3,5,4,4,5,5,4,3,3,5,2,1,2,1,5,2,5,5,5,5,5,4,5,5,5,5,5,5,5,1,4,3,3,4,4,5,4,4,4,4,5,3,5,4,2,3,8,4,5,2,2,3,5,5,2,0,1,1,1,0,0,0,3,2
658,1,1,1,3,1,1,1,0,0,1,1,0,0,0,0,0,1,4,4,4,2,2,2,3,3,2,3,3,3,5,5,5,2,3,1,1,3,3,2,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,4,3,3,4,3,4,3,4,4,4,4,4,3,3,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,4,3,3,3,3,2,2,2,2,2,2,6,7,2,1,97,98,98,5,1,1,1,0,0,1,0,0,0,3,2
659,1,1,1,2,4,3,1,0,0,1,0,1,0,0,0,0,0,4,4,4,2,3,2,2,3,3,4,2,4,5,5,5,5,4,4,4,4,3,3,1,4,1,4,3,3,4,4,3,2,2,3,2,4,3,4,3,3,5,4,3,3,4,4,5,4,4,4,4,3,4,4,2,3,3,3,4,4,3,3,2,3,2,2,1,2,2,3,1,2,2,4,2,4,4,1,1,3,2,3,2,2,1,1,3,5,4,2,5,5,5,5,1,2,0,0,0,0,0,0,1,1,5
660,1,1,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,3,4,3,3,3,4,3,3,3,2,3,4,4,4,4,3,3,2,3,4,4,3,2,4,2,98,3,2,4,98,98,3,98,4,2,2,3,2,98,98,98,4,98,3,4,4,4,4,98,3,4,2,2,2,2,3,2,4,4,4,3,3,2,3,1,2,1,2,2,2,2,2,2,2,4,4,4,2,2,2,1,2,2,2,2,2,,,3,2,4,4,4,3,20,1,1,1,1,0,1,0,0,3,2
661,1,1,1,4,2,1,1,1,0,1,0,0,0,0,0,1,0,4,4,4,3,3,3,5,5,4,5,5,5,5,5,3,3,4,3,3,3,3,3,4,4,4,98,3,98,4,98,98,98,98,2,4,4,2,2,98,98,98,98,98,98,4,4,4,4,98,4,4,1,2,1,4,3,3,3,4,4,3,4,98,4,2,5,3,5,4,5,4,2,4,4,2,2,2,3,3,3,1,2,1,1,1,3,5,8,3,3,2,2,2,7,50,3,1,1,1,1,0,0,0,2,3
662,1,1,1,3,3,3,1,1,0,1,1,0,1,1,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,4,3,3,4,4,3,4,4,3,4,4,4,3,3,2,2,3,3,2,3,3,3,4,4,4,3,3,3,3,2,2,2,2,4,3,4,4,4,4,4,4,4,4,3,3,4,4,4,3,3,4,3,3,4,4,3,3,4,4,3,4,4,3,3,5,10,3,1,3,3,3,5,15,4,1,1,0,1,0,0,0,2,4
663,1,1,1,3,2,4,0,1,0,1,0,0,0,0,0,1,0,4,4,4,4,4,4,4,4,4,3,5,3,5,5,4,3,3,2,4,5,4,4,3,4,98,4,4,98,4,4,4,4,4,98,3,1,1,2,4,4,4,4,98,3,4,5,4,5,4,2,3,1,1,1,2,98,2,4,5,5,4,4,98,4,3,3,5,5,4,4,2,3,2,3,4,4,4,2,4,5,4,3,3,4,4,2,4,5,3,2,3,96,4,5,5,2,1,0,0,1,0,0,0,2,95
664,1,1,1,1,3,3,0,0,0,1,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,2,3,4,2,5,4,3,3,1,2,4,3,3,3,3,3,3,1,3,2,2,2,2,2,1,2,3,2,3,4,3,3,4,3,2,3,4,3,4,4,3,4,4,3,4,4,2,2,3,2,1,2,1,3,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,4,6,3,3,3,4,4,5,10,3,1,1,0,1,0,0,0,1,5
665,1,1,1,1,3,4,1,1,1,0,0,0,0,0,0,0,0,4,4,4,3,3,3,4,4,4,5,5,5,5,5,4,3,3,3,3,4,4,3,4,4,5,4,4,4,4,4,98,98,98,98,3,4,98,3,4,98,98,98,98,98,4,4,5,4,98,3,4,98,98,98,3,98,3,98,4,4,3,98,2,3,3,3,3,3,3,3,3,2,2,2,3,4,4,4,4,4,2,3,3,2,1,3,4,7,4,2,2,2,2,3,10,2,1,0,0,1,0,0,0,2,3
666,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,3,2,2,3,4,4,4,4,4,4,5,5,3,3,3,3,4,4,5,4,4,5,5,4,4,98,3,4,4,4,4,4,98,2,98,1,98,98,98,98,5,3,3,4,4,2,98,3,4,2,2,98,1,98,2,3,4,4,3,3,2,4,3,3,2,3,3,3,3,3,3,4,3,5,4,3,3,4,2,2,1,1,2,2,5,3,4,3,4,4,4,6,64,1,1,1,1,0,0,1,0,3,2
667,1,1,1,4,1,4,1,1,0,1,0,0,1,0,0,1,0,4,5,4,5,5,5,5,5,5,4,4,4,5,4,4,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,3,98,98,4,3,98,3,4,4,4,4,4,3,3,2,3,2,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,3,3,3,4,4,4,4,4,4,4,3,5,3,5,5,5,5,6,10,1,0,0,0,1,0,0,0,2,3
668,1,1,1,4,1,2,0,1,0,1,0,0,1,0,0,0,0,4,4,4,3,3,4,3,3,3,4,5,5,5,5,4,1,1,2,2,1,3,3,4,4,3,98,98,98,4,98,98,98,98,98,2,2,2,98,98,98,98,98,98,2,4,2,2,3,98,98,98,2,1,1,2,98,2,98,4,4,4,4,98,3,3,2,3,4,4,5,3,3,4,3,1,5,4,3,4,5,2,2,2,2,2,2,6,6,3,2,4,4,4,2,10,2,1,1,1,1,0,0,0,2,3
669,1,1,1,3,2,2,1,1,1,1,0,1,0,1,0,0,0,3,3,2,2,2,3,5,5,4,5,4,4,5,5,5,4,5,0,4,4,4,4,4,5,5,5,5,2,5,5,4,5,4,4,3,2,1,3,4,3,5,3,5,3,4,5,5,4,4,4,4,1,3,1,1,4,1,4,4,4,3,4,1,2,2,3,2,3,4,4,2,2,2,4,4,4,4,2,2,4,1,4,4,4,1,2,3,5,3,2,5,5,5,7,11,2,1,1,0,0,0,1,0,2,2
670,1,1,1,3,1,2,1,1,1,1,1,1,1,1,0,0,0,5,5,5,4,5,5,4,4,4,4,4,5,5,5,4,3,3,3,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,2,3,3,3,3,3,4,3,4,4,4,4,5,3,3,3,3,1,2,1,2,4,3,4,4,4,3,3,2,3,2,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,3,5,3,4,3,3,5,6,3,1,3,2,4,4,15,4,1,1,1,0,0,1,0,2,4
671,1,1,1,3,3,2,1,1,0,1,1,0,0,0,0,0,1,3,3,3,1,3,3,2,3,1,4,3,2,5,5,4,1,2,2,2,2,3,2,1,4,1,4,3,1,4,4,4,4,4,4,3,3,4,3,3,3,4,4,5,4,4,4,4,3,4,4,3,1,1,1,1,4,1,4,4,4,4,4,3,2,1,1,3,3,1,3,1,3,3,1,2,4,3,1,3,4,3,3,2,3,3,1,2,4,4,2,4,4,5,5,10,2,0,0,1,1,0,0,0,1,3
672,1,1,1,3,1,1,1,1,1,1,1,0,1,1,0,1,0,5,5,5,4,4,4,5,5,5,4,5,5,5,5,5,4,4,4,5,5,5,4,4,4,4,5,5,4,5,4,4,5,4,5,98,4,3,1,98,4,5,4,98,98,5,5,5,5,3,5,5,1,1,2,1,5,3,5,5,5,5,4,98,5,5,5,5,5,5,5,4,4,4,3,4,5,5,3,4,5,5,4,3,3,4,4,5,5,3,1,5,5,5,5,30,2,1,1,0,0,0,1,0,3,1
673,1,1,1,2,2,3,1,1,0,1,0,1,1,0,1,1,0,4,4,4,3,3,3,4,4,4,5,4,4,4,5,4,4,4,3,4,4,4,4,3,3,4,4,3,3,4,2,3,4,3,3,3,4,4,4,4,4,4,4,4,4,5,4,5,4,3,3,5,2,2,2,2,3,3,3,4,4,3,3,2,4,3,3,3,4,3,3,2,2,2,1,1,4,4,1,1,3,2,2,2,1,1,1,7,6,5,3,4,4,4,8,5,2,0,1,0,1,0,0,0,2,95
674,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,4,3,4,4,3,3,3,3,3,4,3,4,4,5,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,3,3,3,3,3,5,4,3,3,4,1,1,1,2,1,3,6,7,3,2,2,2,2,2,20,3,1,1,1,0,0,1,0,2,5
675,1,1,1,2,1,3,1,1,1,0,0,0,0,0,0,0,0,5,5,5,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,2,4,4,3,3,3,4,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,5,3,3,3,2,1,1,1,1,1,3,7,7,3,1,3,1,3,2,5,1,0,0,0,1,0,0,0,1,1
676,1,1,1,3,2,2,1,1,1,0,0,0,0,0,0,0,0,4,4,3,4,4,3,4,4,4,5,4,4,4,5,4,4,3,3,5,4,4,4,4,5,5,4,5,4,4,4,5,5,4,5,4,2,1,4,4,3,4,5,4,4,5,4,4,5,5,4,4,1,1,2,1,4,1,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,7,3,1,2,2,2,4,2,1,1,0,0,0,0,0,0,3,1
677,1,1,1,3,3,3,1,1,1,1,0,0,1,1,0,1,0,3,3,2,2,2,2,4,4,4,5,3,5,5,5,5,2,3,2,5,5,4,3,3,4,4,98,98,3,4,3,2,2,2,2,4,4,4,3,4,98,4,98,2,5,5,5,4,98,98,5,5,1,1,1,1,4,1,4,4,4,2,1,1,2,4,4,4,4,4,4,2,2,2,3,3,4,4,3,3,4,4,4,4,4,2,5,3,7,3,1,2,3,3,1,30,2,0,0,0,0,0,0,1,1,3
678,1,1,1,2,3,1,0,1,0,0,1,0,0,0,0,1,0,4,4,4,2,3,3,4,3,2,3,2,4,3,3,3,2,2,3,1,2,2,3,3,4,4,4,4,4,4,4,3,4,4,3,3,3,2,3,3,3,4,3,5,3,4,3,4,4,3,4,4,2,3,2,2,98,2,3,4,4,3,4,2,4,4,4,4,5,4,5,3,3,3,3,4,4,4,3,3,4,1,5,4,3,3,3,,,4,1,97,98,98,6,10,2,1,0,0,1,0,0,0,4,3
679,1,1,1,2,2,2,1,0,0,1,0,1,0,0,0,0,0,3,3,4,2,2,2,4,4,3,4,4,3,5,5,4,2,3,4,4,3,3,3,4,4,5,4,4,4,4,3,5,3,3,4,2,1,1,3,2,3,4,3,4,2,3,4,4,3,4,3,2,2,2,3,2,98,2,98,4,4,2,3,3,2,2,2,2,2,2,2,3,3,3,3,4,5,5,4,4,3,3,3,2,2,4,4,4,4,3,2,97,98,98,8,25,3,1,0,0,1,0,0,0,2,3
680,1,1,1,4,4,2,1,1,0,1,0,1,0,0,1,0,0,4,4,4,3,3,4,5,5,5,4,4,5,5,5,4,3,3,3,4,4,3,4,4,5,5,4,5,5,5,4,3,2,3,3,3,2,2,4,3,3,4,4,4,4,4,4,4,3,4,4,3,2,2,2,2,4,2,4,4,3,2,3,2,3,1,3,1,3,5,3,3,3,3,3,3,4,4,3,3,4,3,3,4,3,4,4,2,2,3,1,2,2,3,7,20,1,1,0,0,0,0,0,1,2,1
